Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
17.406977603545446,16.23578009721335,32.3455727163167,30.794674367345404,37.76544345186901,25.269338630916987,26.79961049664609,28.436398479796708,26.419596747649525,22.319716946547167,23.90262203984276,19.15913023908485,26.69713944168921,19.76629471372719,25.17199443040127,3.6990334254179533,33.99219171469543,317.31945823923786,297.20223162443887,264.4283124639547,240.4567033507923,72.16162347801782,79.35122324048056,32.78446877621196,3.367685261001732
18.525974665279414,16.509538792927227,29.04989870372603,33.10424580541659,25.000703534428354,28.97322765892776,27.93197196478244,27.55339812634861,26.916057998428037,22.52415669003654,24.347436721629528,18.475890798665777,16.426015445603696,20.010590995289153,-7.5488443268971,28.329218157831395,8.485253283972616,385.71747077917803,241.50184207652444,343.5100036962902,241.91395995969157,70.97002212428877,151.41078300901472,17.294793799333668,3.122445003802363
18.33008484853565,18.46848561119379,36.51415628977401,38.52578653715162,35.18690569628668,32.293316495737564,26.370001564471213,23.467798502869407,26.423024562076783,24.159351032462894,25.73870906036454,16.27303177009965,12.036272763445801,24.16775099568819,29.73608507977119,11.407377664888228,21.426657876012445,240.77511813154703,253.6810692535307,251.2175290548522,289.65545954560423,157.27292786048193,82.16666117055559,25.531826119847263,3.302460753307441
19.955667560758837,22.39171155213785,30.15845570360628,27.828069374707493,30.894185799004756,24.7336585403371,32.02322519904243,28.483326271006952,28.655382796197024,22.682982292365008,27.531518727307027,19.389394595431757,13.104862404042356,-0.2863358088320942,19.883905208146505,16.834815943091456,26.83660333458406,304.74678708683405,212.378634067704,243.6890632537283,274.72510136593587,114.94087605743594,96.35949984188046,6.4057422782703926,2.8773345810679447
20.518514105251956,17.63011742005507,30.35610815285407,30.489172416059,27.70106616600377,30.85421410643937,26.676589401847192,25.819683376008115,26.148231646686813,20.60391615254783,26.179878713276114,18.223114958592475,34.16322953865733,6.875476641730912,22.811413853932592,2.519566674552484,19.185278750740828,246.5222773565106,363.92405289666186,199.03030149303953,240.8548694415012,96.09013464221455,62.51585560620742,24.89471481514348,3.0079971816380784
18.801229526263885,18.817480487777082,32.61760975606141,28.11645937613468,27.871310070971116,29.39785062085971,27.52475037649369,29.086106313199164,25.541208871659595,23.94666230812769,24.2319040887997,16.66213417768895,10.146437369464955,34.69827492811976,16.576692688907738,36.58163392522594,28.592249214378953,266.1990718385948,196.9306373674703,313.3349289813543,270.44083087516594,114.08438050671064,54.42934125691571,21.46060400468725,3.1873656586384875
16.596968429774,14.105879859976,34.066004726186854,30.93109044624797,32.411925099206066,25.472040894737905,28.544132708589352,29.21911010685594,30.863145695327564,25.890379594723267,21.625345274422866,18.87989738108858,7.838010486633517,-0.1284628430148358,22.123338348236054,17.874932403765037,22.22686454614118,322.50130641206016,289.11998196530374,239.03413540064042,271.92515186340296,121.95278512095548,118.75894658018505,19.898621556548775,4.0758246560483995
16.596688367678123,15.52700085641781,31.360651000794864,31.443285858918063,30.58667150953842,28.237808984400232,30.642199909181798,29.993744256297592,26.854491956540105,21.848193954766675,26.195065178848605,20.67056737077862,22.860889711915995,21.4568341699438,16.83051958371982,1.4091610260899572,20.966645548718784,220.71396441563635,228.74625127942085,307.08500605471386,365.690892833246,127.73743404580303,79.07486548191477,16.253601131986862,2.9994041288899784
18.01579050321779,20.935015569022514,31.852494253984965,32.4285304515127,30.857572066409094,26.17634650428438,31.532260435638094,26.97638769058334,30.54246338611054,24.415311303085097,25.325395183565657,20.325064467349584,8.473062487100727,28.64138279770192,19.485468615771694,-1.1503150755575817,12.77659819361184,265.35668060736623,318.5008773541738,310.32262694681117,332.90901533387824,79.74474918087175,109.71619988374609,27.348506136170354,4.058119504725739
20.07821620486333,17.783291032651313,24.996783933983508,33.206474155375744,30.834341189971997,28.62126117244513,29.195870980767783,29.635845044124654,26.74362314866044,24.988127938309454,25.154731663307327,17.815880773583423,27.641727463871543,9.490008550332353,20.665292881474734,28.521611566597265,38.569090117563235,296.62407439111155,303.7435416802855,250.2284868019265,221.3976321278313,127.04828699439476,153.28084494263774,25.719365379975873,4.272120372293942
20.56327052896386,13.5706893517201,30.62489036028156,33.410559165437334,34.450739728714794,29.22468027149907,29.67963183310961,26.42897003570878,27.08466841015787,24.671273350764775,23.408661707803457,17.608639007738294,20.387787757189102,29.108249884505028,21.221707909230442,22.34061529840912,15.676549036836994,269.4044687148412,319.3788064354362,333.50678673669154,322.14904502156145,155.04314305815237,91.10120529123459,18.467258070092132,3.3544103037541046
18.594915593618108,17.942799754273718,35.147086655283736,36.66599090087054,35.070248764596364,25.651276569484853,25.335299745894833,27.691685885808198,30.60517198400654,23.01403838073595,20.54600723067795,20.257702679038687,23.051707422747548,26.393153302600552,4.276361700143795,3.300987800861917,31.968099159571146,261.21079616865796,272.3900350348893,318.2056113146892,342.0232080698337,90.53852260490443,69.03702236557363,35.61446303053596,3.241417286148089
16.23054604238763,20.11900797971781,34.22519979445748,29.8885894654156,26.426615473138387,28.255674761614912,28.774597032821678,28.056192517931294,27.111107947744966,23.40727506650162,24.820480537003572,13.652498571722722,16.245304311662924,14.369751613417284,8.694126674171855,46.454298258717074,8.203919318023525,279.47285064920743,357.7910095009081,285.709519890841,307.391694786224,90.65873048545348,135.1665180771547,25.187446641148313,4.057326948982097
16.896534172954492,21.17177856434906,38.437277843101,35.286267924593346,34.38608465157013,26.477819021601437,27.72421652122518,29.591897695923766,28.009376303587388,21.71439033513189,22.552321944184822,17.727348888355074,22.462824617233075,39.28852375927479,31.175701088078405,25.81776479818067,14.33741889698872,284.0805392379986,253.9253903500717,325.49511480406875,355.8334509863791,98.56689561927453,38.856740063332495,19.65070246551401,3.2428123202660526
17.106681372972105,20.977627220353718,23.815725503104836,31.269208586533953,31.59963530712179,31.949861811871212,28.655784502020563,24.541690796081205,28.10354552747749,23.583931261666997,23.898254771894976,20.27812450276875,16.524500037402362,17.04325127331896,23.471635770212874,14.85146293470036,24.193401073852055,288.3472909342109,278.9481486902951,267.9032268724872,407.47507817754695,105.45874773969899,62.2273233953501,26.652262923558453,2.9551618655161995
18.22336880381306,18.058276991860048,37.03653780315591,38.82133737979274,34.60262008342892,32.338579264296456,26.33749525677941,23.671309521137864,26.55415916381288,24.63951912764368,25.95624532120096,15.888239827095337,11.587792541667904,25.93334453518899,29.215171319673455,12.50647693911112,20.750022264712108,236.8376324986621,251.69283852290735,255.34660424067664,290.28439588562526,155.74456127752143,78.43705252866931,27.197445096762767,3.304735389486996
18.257707108412646,17.768363077903736,36.154802668579855,37.92463898747468,35.287965676264804,32.34450441881605,26.053214655725853,23.44738485368175,26.33913793249983,24.99024911489132,25.623788638835855,16.318923271333706,12.81480669639052,27.47972411255867,30.03712031847947,11.122655835464391,21.8472962288113,238.1444809293102,258.74406204427527,254.1173505029197,285.1553680073743,160.02772772491375,88.41161137756015,24.514669224466243,3.225266770156615
15.810614605413829,19.34102157647477,30.637068768823063,27.112291402958554,35.21034746223271,28.943961405358664,28.037181934831054,29.34733417120617,29.072268649105492,19.506559462166614,22.944884992560063,19.45087542552755,17.695957645530445,27.796936387974448,18.672834133697968,18.68562709981687,25.09962819083645,282.4004451685604,248.86225729748594,297.78087680929895,260.09953907206216,131.59808929447263,72.17810456819288,17.15671997719457,3.760385699170974
15.71550813192981,19.185630508221557,30.979768901320114,27.212107697782535,34.55317391648258,28.86342596369498,28.073305779063165,29.509373118805087,29.050974491239725,19.715056507374857,22.97440361457795,19.188241129384913,16.752969413130813,25.589477560251893,19.566797321303245,16.57547322154035,25.732133705194528,284.98015789024697,252.3696564413039,294.16797734730966,252.09398374650598,137.50184914829438,68.46881593082912,16.3000518339516,3.691191679032802
20.916126830077133,24.749748026945102,30.576315159980105,28.017164053742228,34.82896565467333,26.56628942338351,26.31413170891577,28.074809379607917,28.95893191397056,24.526549301582264,26.83507445346752,17.575128397453874,23.313307698135088,11.786133609980602,20.43150230384456,29.19791630259203,21.49732340875263,209.93537681811927,299.4641972717199,267.1812457286895,332.30980528331736,109.48503447830609,105.59973405591364,26.407186084304154,3.2924666438670376
18.489506384751113,17.7581861020915,34.33911447360777,36.10945215136989,35.04053126985591,25.677572679572265,25.501138173689373,27.45825654050075,30.64186270800612,22.84423121216629,20.430890384482613,20.036288853084706,22.081084985148586,30.337520960980793,2.0005365652063887,1.7466945429868477,31.750821969369852,260.6064434787199,267.5268934223184,321.1812936852129,348.6159641538644,94.30350574462157,74.95429811564333,37.76553427765448,3.185135003871844
16.70351381787487,17.401282788485183,34.241721885181214,32.45671645472305,39.158956473210104,28.23800397232447,30.368490358893762,29.15478210933779,31.1899836829255,24.36462597811165,23.920786906203602,18.701701305636913,38.9697612806316,22.559487091948764,27.374881567637047,25.306131315067624,19.30074581306328,339.1486271160717,357.20515550529666,224.25816398645802,221.53967174401959,73.21513915628441,113.90268402536978,22.85698459161047,3.408211086325814
19.90732911997714,18.20454405460888,30.179663688536532,25.868543540373803,31.600523069778912,28.037256447197215,27.645659977410073,28.508094373233153,25.521674279280067,23.786470795670677,25.301170372722183,19.568437436865754,13.72602565502251,14.11109146388972,23.842757592108782,11.625463571640571,10.511063045726386,280.200595167715,244.46522296428816,310.93820949713273,346.2248616002854,95.08093936457205,102.17705777341921,21.188684791070823,3.1756662781765996
17.022618927399712,15.730927791932832,36.20334857530344,35.40015308068648,31.49218333189089,27.152381874571947,29.3438518433399,29.867541909447485,28.844216122808902,22.389078625946272,20.729065653761076,19.204505713036344,23.509491250128903,12.215567476045512,22.13180230627331,16.771465026228718,9.10191276191024,290.2761305310767,230.7670186647003,342.05614247650294,381.0482297113215,57.39686871455155,146.03904002249106,19.54576688324122,4.245758881737275
19.534779514409504,20.69617996895451,33.476501203489285,28.92967639373321,31.838277694966088,24.730639788537445,25.719683282630275,26.09362461295087,26.353287059523375,25.66189114511611,24.55510772547313,14.686631699278056,10.333506013723813,6.668080403288286,40.35493926845818,13.280072191167863,14.746668463314895,281.9706473366326,296.15795875760836,351.06531073985957,259.5439750035777,60.7464843497854,143.64301694859057,20.52352884847087,3.6877300867691476
19.425742833224717,20.161540921800313,36.090792987311964,31.40604111740895,35.68133787049026,28.70582172270189,28.402922886047136,28.48759051473662,25.462259749803778,25.390316817297116,23.03571325997858,18.969173299302003,24.287106174801043,30.436306342236488,24.592574604706883,22.81353234978958,12.97205537975766,255.7392853494377,335.02067497188364,279.9279455787951,319.78824398779625,163.60534214634077,107.71626413153257,35.48157196564042,3.8255276906395133
19.91794459743434,17.56693404172005,31.567311052020965,28.103787367792833,33.96957830715257,26.778470635813076,28.056760272272104,29.632659400687785,29.182488397184862,24.467247907412844,25.504237811217543,19.15146902977009,33.56793912865004,7.76512279091161,24.73180327456664,34.332172818136236,19.997560843734238,250.75428667844554,266.41204766794186,261.4329425228971,276.22918161791256,97.91071615211631,116.87058467800445,25.49612527338475,4.0556147773307805
19.997167282820588,20.515541492827968,38.289540641008095,36.8533164640221,29.94847563797866,27.594232004703198,29.247414412110746,28.19242237608044,31.184941986117614,24.34902158600434,25.241463741000214,17.659972885265116,16.20153543586753,21.886312926075757,13.456111903373303,23.30632005509279,15.690393563663521,309.63091869381157,256.78813288554534,391.7370896504244,307.72034376344624,108.47672310815187,69.92835027974495,2.2183839790949085,3.0005326797249916
19.115914221320583,16.759782543377522,34.90614430935659,35.64644682792982,33.367829758966536,27.984996014423615,27.519306029264182,26.673779580454212,26.232051617261273,19.93679844648909,23.80774992808027,19.197483962953335,24.075332562079858,24.669360671568402,29.30877389913201,26.517676383183094,31.1704968573422,231.6017946388291,241.12280659778287,273.4850685864481,265.92852911901537,114.64461486278745,74.43688639478809,29.63118723922872,3.5485506202700865
16.28708949000379,19.973018154958297,35.107158311057496,29.448431212619386,26.92658864092472,28.29957357195399,29.246335017587445,27.699841943443428,26.718129492569837,23.17725330479842,25.079149517031095,13.819941777357151,16.74504695957343,13.375999373806236,8.744038441581033,44.32525605114801,10.985583199551634,287.0027991793895,363.03936352150777,281.7242626235554,310.8171329391001,91.11110748636384,127.99907198433922,22.822445606749,3.975342801488629
