Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
14.249107014615914,21.044028778783094,30.067141986516507,31.394871675899605,29.20676933808694,31.600964248008417,28.20314153781579,31.01400304710135,26.940198949691226,24.71643234229396,26.439040680684325,17.63697237122133,24.94383494266594,28.1609800235047,4.424681739842282,19.231431603370492,25.264211025572873,291.5542503039099,237.68763718239455,277.57360381558607,280.0301542830023,108.02458095257273,104.97618972826781,23.3268597239899,3.720406586687986
17.993640590967974,14.439415693669698,32.76727781555765,27.773146449010035,34.07722884168568,28.49269489693746,29.194493087868757,25.011507718304628,26.094728050615515,24.646487655028523,21.943298378645185,18.779427426956115,7.504989616919194,8.92323601074355,20.64757477406503,14.777422307765068,8.423559866750782,211.27039556520904,276.9256106130951,338.5196420204898,237.67151307666617,132.53811802505652,101.10066243298854,26.27491746631241,3.5140527099553296
15.891170518599504,20.180875096110146,31.228308840613767,28.756237752620326,34.22992718237315,27.160287364689367,30.947172780073508,26.755576454082416,31.634755918781515,25.20053562309692,25.0423903276922,14.711450582302778,11.599384364889357,28.96734356288773,32.230312885707434,7.262170875552493,26.275931372635466,220.40709806679257,195.6569497695558,281.97851720628955,301.03080947481095,76.57934234664835,98.65774017437914,28.427720455104716,3.182808702814366
16.643146849934805,20.88216355012121,38.50013909213479,35.01042471507865,34.5516344407235,26.367783833002804,27.91988630029949,29.357725734134345,28.384868004482872,21.64729807428092,22.36250632567328,17.934892066363947,21.763700540235586,40.882862327146576,32.07006741189511,24.312004549793876,15.26901605683561,280.9924717809366,262.12846442723065,322.7444481374034,359.05464686642176,95.46001020412186,45.77631561900831,19.57094432652146,2.51191358121947
21.02140388657656,15.439899281245971,36.3106843539036,35.51764825637527,35.69862094735382,25.567989074178005,24.77848586843211,26.970767925467342,24.2145091808864,26.262180933843293,23.419849768527992,17.544106235032405,25.57534188779953,39.14402657688707,25.95653577477766,15.838125468900156,1.8353908805468042,292.37112654340905,221.87391484604018,312.9211575847181,282.2319753847538,96.419206596096,110.06202048904359,34.234670702866865,2.801595130741558
20.018398880286348,18.30741043521818,30.24133314955576,25.90306649914144,31.218062356220102,27.664421574418363,27.349828779075605,28.49711379500233,25.974116670497253,23.683048554071963,25.58958494187756,19.67810326124408,14.229929634501154,15.92169112226326,22.815321900627755,13.111148504452501,10.495130256053868,284.8406526982661,251.3424255699635,299.2592834811068,344.9828761470867,98.07915311970099,104.51971963340938,23.218687045423152,3.375132581973677
17.086958304226822,22.934835712621897,35.05435675266046,31.929983183200985,30.06263063700223,28.945381084264586,29.309487578272112,29.17422663830974,26.524509727568375,23.818344559240693,24.413964156018217,18.544241091978627,20.567728367695224,20.12397517609256,11.900831059991297,38.059624329520155,39.15070074551824,255.10741336895933,325.6529336481979,212.02413159999765,264.54837738338466,123.7303015247767,56.01918958385083,26.97688029067698,2.5342308496721646
16.55088577640575,20.015575216973538,24.56977824476986,28.865724694092602,36.82689645968136,32.75333788875456,29.623206517514344,27.30962490534226,27.471952079108814,23.807841580867912,22.474453684245532,20.18886233971423,42.12426988110089,17.593801824582222,42.812317833430676,4.271987679312929,2.773646688416925,308.50623417466136,308.9562560716587,304.0686057468722,306.43552012588293,69.82911739552299,70.982294142788,13.04361011129838,2.4094695154165633
20.513848901425135,21.354575230213,29.76607100554818,33.66812382310976,33.556452390532165,28.478278820149235,27.921796101118474,26.575227651582,29.991865693003586,21.704485879395374,26.4725122264493,23.05034844676312,7.3989315512771245,25.310616986830887,19.857737927588698,22.777104105404575,11.948413321641809,209.23770961214203,231.12733893350133,335.5589071174723,307.0852321065217,89.4015769911364,102.52534852021289,23.802175108839513,3.3744475806864522
17.09395286001154,23.271193184592015,35.37438735061558,31.343056633844782,29.54828519779185,29.462124764940896,29.000072959526246,29.2920956568294,26.61797675280889,23.837151159304376,24.726696050395343,18.773285549889593,21.420968293729945,17.05402104478324,13.970413865848405,36.4056295347509,37.635046171609254,247.3482531736496,338.76579576649505,202.57352212753992,267.3192813301501,117.06232011271484,62.454990666235595,26.442472178782573,2.4571719154167253
19.369314936816288,15.89832631293251,34.722263393691655,31.721567832813104,32.316333501052156,25.983345265083333,30.032406813867574,28.3689394471649,22.580693302303647,22.875892611634008,25.106272515862702,17.628250325371425,3.122126251687387,8.233389231173884,37.41194912624002,18.432793285598127,32.27403371668101,288.14253501345127,298.8069871825389,331.0323330004749,302.7179497872548,49.3484315722246,139.17290187531063,28.978047691948962,4.692961507191682
17.006080180852084,19.68074463067358,31.06233074656336,32.5640458662719,31.083556410687926,27.994485471354274,30.15042238404468,31.632361413479337,27.330459113860258,24.30655076087399,24.973856100504793,16.682197085396755,4.537671611308201,19.04938616347373,50.924829413002875,14.791179496243481,32.121998577437104,203.90036999615637,244.51947758581147,337.54971407882306,346.20786461219245,125.57177047874119,76.99588343165652,29.95829482073702,3.6673885440011404
20.291725801673568,20.99934795487373,29.35562582419338,33.66786004734003,34.09071380252935,28.27547082715271,27.94156774290645,26.490492136670614,30.14453208189272,21.596180681628244,26.729077647778368,22.56822444793688,6.911331830384785,23.999710442394758,20.710205316438305,21.013815442952783,10.287733180505608,212.6032323233729,229.1612087458793,346.1977927658217,311.30784396484006,88.9608391928262,101.15355660332011,24.82158384278269,3.4203360874945585
17.125204753743866,19.756524924574936,31.403163433527084,32.47124688972398,30.400445279670777,28.111104173144664,30.024510399075034,31.488213202880562,27.389983043848634,24.081529669382117,25.093481363148506,16.663018528837696,2.5393077642113733,17.87717037424804,51.74753739660155,12.855978865115677,32.40467404574444,206.52170677305938,241.81686295240803,336.1179654925209,349.425615299501,117.98074568944205,78.5893221473775,32.074171975450675,3.6609879909564693
19.78482158372814,18.17045365406412,30.108942344173386,25.61851906776138,31.393588178342117,27.62882056394714,27.479255964260716,28.005593086717997,25.540465467653227,23.656788650567115,25.320032614663745,20.129306258239566,14.359629210750015,14.213444674262814,25.582120853868354,12.655079203229338,11.253420760180644,279.8852036430683,246.27374562579035,303.9453258789619,345.2766906064583,97.70044643172612,109.40367493914482,22.866368843658982,3.297160292203794
18.670637287226977,18.202476805306905,34.254587256083845,28.55404135119496,29.59798984330993,28.30780484441671,26.429532040277557,32.0125469403729,29.518468272736193,24.187914022135857,23.27975914978729,17.12003357767527,17.4514739529227,20.772038709013003,31.312654534174296,9.849645707071485,16.28695152277267,313.65825763030494,208.77476957326024,219.03059959825492,278.3260833902155,98.25744857535459,112.7969042518632,30.05433112715107,2.579851574831793
21.170834820899177,15.579000634989974,35.865208295904665,35.121198540056824,35.44451063584635,25.33425011194661,25.335335775988607,26.704835978393987,24.048868884271286,25.915273927820763,23.363530666695237,17.373115730683743,25.9978234758716,38.62489888660762,26.94293350230959,18.6203896727025,-0.3863698126324936,296.82185708733056,217.78729994142773,318.328163555565,287.06884832156,89.92012482947061,113.38636773554056,33.804961810580366,2.709259025353086
20.953632642406014,20.418899127801073,38.17806115007179,29.460655837672928,36.72563029826438,27.318312273009223,24.47584843650632,29.749326288665486,28.59634127464753,22.90615615371787,26.289144564581292,17.63522380398862,21.50638794834629,21.178497426007034,37.11502056234232,17.178292687762976,27.815549560069496,266.40998664777686,353.013121951516,274.99312193622995,174.6755801240607,139.45430145118422,109.50905021975727,27.328826640203786,4.266358882350101
19.653894497503625,15.438544249281769,34.00485089758281,35.576916815453274,30.610661481566336,29.60417644830494,24.234708486143262,26.28641572707322,27.001640266626318,21.976424360922664,20.020792100578714,15.8214441554816,22.33065221508372,26.433851224570102,21.624726678769406,12.746805829316179,-5.346187849343948,297.1166499769649,197.82444528147784,318.481933077478,234.17031147884958,67.12951365630495,63.66482452284301,26.32312759349872,2.603782658335173
17.36032618678072,21.141459228214895,30.964489507489112,36.655003619233796,35.859872187157414,26.293808763676637,28.649542664284755,28.040505728599598,28.49434781042191,27.031599486183996,28.126252593294645,17.905072690092652,7.931679762875706,6.496026119431277,21.431754325139842,3.934406795052862,21.15354457679287,303.81932540160443,243.42645425657204,265.40674479148294,310.9022698256274,62.96264917729084,40.12538829489489,26.219499993573358,3.1985402694078706
19.547810790694044,15.697348193579016,34.25997864692922,35.47594526474893,30.33814718771862,29.802491009246687,24.728469891425036,26.1804185296269,27.282251863310826,21.951000444573623,20.074890544813808,15.772611652539727,22.098410188641008,25.982946277837875,19.732167214377306,13.34905688967684,-4.865951609094408,296.39977318132105,192.46511853134675,321.64597601251035,233.72681163200215,63.8023474385436,60.58987261861649,26.051120844568022,2.5672327397183348
15.009394739390778,15.591958321493989,34.46907006854108,31.976101271408613,35.71471111261157,27.10128495058663,30.254031136905922,25.83766232303761,28.362010493806608,22.88140013722936,25.5943733837324,16.53282440430252,18.60722351893198,23.91535717849082,15.34102748725632,26.558481331563847,16.118415766259652,326.73040509627634,318.4516770276209,292.24566869533624,338.7246180995865,54.877331307543905,19.43438916648634,10.157663596019043,2.918688277257574
17.526970443710447,20.61624936495524,24.70935058681687,31.10716917405265,31.611024708583717,31.89854939185537,28.52721002965425,23.945077082041472,27.933206475379325,23.760240311887237,23.86518636450269,19.836520064902302,16.22608472542909,16.582904426698057,22.001631883245967,13.067101670832152,24.76741563891036,288.9031919338897,278.1854172938364,272.3707879130353,405.56881592758634,108.40486103453107,66.91633435942516,27.31482841083718,2.976817190553283
18.450684579507545,21.6596393306844,26.000690668601372,30.495259393795294,33.663905163332,28.487303994348526,26.73727477584007,26.064338188486538,26.116131052726082,22.235001277445125,24.673465011265026,16.221225436516157,29.958645480918005,29.031175787571094,7.761121120262473,21.10165676745115,12.410815823611046,239.50886396093767,206.90594912230026,207.4562808743376,339.92377927103087,180.42439543685282,105.93069315977694,27.0987993633533,3.0775703581828937
16.021555902022286,18.601194551091893,23.665164720984894,34.83873238402661,32.989728584402506,28.701286830359432,28.725313867980347,25.980866059649138,28.60371787453723,22.410307155111873,24.065676499313984,16.88826730844652,18.392637662686287,17.50695162360437,19.508038849213378,29.163120201390193,8.608630412721132,252.7940867620403,297.53294389306546,238.07074090778696,263.2001397218577,64.84793842999927,148.36727418303673,19.328019738766386,4.043419080673722
18.64187913104793,21.108220656967852,26.222580641754437,30.031718746058136,33.725580898138645,28.770464321125882,26.6635854006895,26.410875693879394,26.100284483192844,22.277194231158997,25.397744112011242,16.352422329889972,29.312695148341877,29.874977176555273,9.034603408732604,20.201216865897933,12.561513632621546,231.42927427841664,222.35101500398224,206.9591730184643,336.9583497753186,179.35127177618912,109.85481842397607,25.78731666424056,2.941912272825418
12.473307141973358,18.50051261499997,33.867851691664235,31.595654303535476,32.32187544460697,27.0130124224333,27.06295622122331,28.54913539430354,28.71525042600419,25.951797769024022,18.87865707151906,15.39357546236992,22.62673059566425,12.529093341173857,6.577026684174771,36.977800495434415,15.142288367135613,265.69586885153865,289.5287446425844,280.01332774689905,327.40073082527897,52.866754353051775,129.35342644940349,18.57829512006054,3.861384722586432
19.70357559811239,18.136453988626382,30.014961423260747,25.78743936158402,31.352324282961106,27.716408794873264,27.52829614649243,28.889254454157243,25.723012683772282,23.861913372852793,25.144434597871548,19.901327425713824,15.270747551414486,14.071035851225615,23.520396571954937,13.421342163451339,10.925039701655377,279.5220316443009,250.67709020851626,303.94232187316004,347.8115090370209,98.03949616988895,107.32263047821762,22.611390146366787,3.3497376564086982
18.699810824516728,19.86715679726485,29.719596642183188,30.945269867877464,27.78871269880531,31.338803594862753,28.869924742056437,34.56846964853296,27.90970099224644,20.907323573304634,22.412569340573516,16.619443172403294,32.922334080695265,14.207928273895751,26.476752995404375,-2.1930694090069576,33.98489651927244,270.81773703895436,288.75963773938867,347.8611814450616,233.80348872100723,108.41940426226513,52.76236002200704,9.425490486492967,2.8685371522014314
16.585202782184066,20.165082435284496,24.847967484962744,28.320107018859208,36.29126932961265,32.60848897329496,29.693880883239974,27.47291288157152,27.428568534012108,23.827335279698858,22.531997319438727,19.7423232958345,41.99653246170883,15.692032903823051,43.30108778303001,4.220580255986368,2.969236619840805,317.3068702129133,311.9084973865703,301.52606261200435,314.8124820504171,70.21935350231576,67.8865001110726,12.011384644719442,2.3657987319179794
